ItemNumber,Description,PrimaryVendorNumber,VendorItem,MfgId,MfgName,MfgItemCount,LastCost,StdCost,AvgCost,Revision,ItemLeadTime,DefaultWhse,TotalQty
06-10002-100K,RES TF 1/10W 100K 1% 0603 RoHS,MER100,CR161003F,MER500,Meritek,7,0.0048,0.0009,0.00111,,42,ELANSR,22446.668
06-10002-100R,RES TF SM 1/10W 100R 1%  0603 RoHS,MER100,CR161000F,,,8,0.0012,0.0009,0.001068,,42,ELANSR,59572
06-10002-105K,RES TF 1/10W 105K 1% 0603 RoHS,DIG100,RC0603FR-07105KL,YAG500,Yageo,4,0.00167,0.00196,0.001835,,84,ELANSR,2365
06-10002-10K0,RES TF SM 1/10W 10K 1%  0603 RoHS,MER100,CR161002F,MER500,Meritek,8,0.0012,0.00089,0.001117,,98,ELANSR,185698
06-10002-10M0,RES TF 1/10W 10M 1% 0603 RoHS,DIG100,311-10.0MHRTR-ND,,,2,0.002,0.002,0.001989,,70,ELANSR,3873
06-10002-10R0,RES TF 1/10W 10 1% 0603 RoHS,DIG100,RC0603FR-0710RL,YAG500,Yageo,3,0.004,0.004,0.004,,126,ELANSR,6681
06-10002-11K3,RES SMD 11.25K OHM 1% 1/10W 0603,DIG100,ERJ-3EKF1132V,,,2,0.009446,0.009446,0.00907,,130,ELANSR,13256
06-10002-11K8,RES TF 1/10W 11.8K 1% 0603 RoHS,DIG100,RMCF0603FT11K8,STA500,Stackpole Electronics,3,0.002,0,0.002,,0,ELANSR,4984
06-10002-120K,RES TF 1/10W 120K 1% 0603 RoHS,DIG100,RM06F1203CT,CAL500,Cal-Chip,3,0.00132,0,0.0013,,0,ELANSR,70
06-10002-120R,RES TF 1/10W 120R 1% 0603 RoHS,DIG100,RMCF0603FT120R,STA500,Stackpole Electronics,5,0.0028,0.0028,0.0028,,0,ELANSR,5462
06-10002-12K0,RES TF 1/10W 12K 1% 0603 RoHS,MER100,CR161202F,MER500,Meritek,6,0.0009,0.0009,0.000939,,0,ELANSR,3836
06-10002-12K1,RES TF 1/10W 12.1K 1% 0603 RoHS,ARR100,NRC06F1212TRF,NIC500,NIC Components,3,0.00129,0.001425,0.001318,,84,ELANSR,3440
06-10002-12K4,RES TF SM 1/10W 12K4 1%  0603 RoHS,ARR100,NRC06F1242TRF,NIC500,NIC Components,5,0.0012,0.000926,0.001029,,42,ELANSR,7565
06-10002-137K,RES TF SM 1/10W 137K 1%  0603 RoHS,DIG100,RC0603FR-07137KL,YAG500,Yageo,8,0.0027,0.001495,0.002533,,42,ELANSR,3655
06-10002-137R,RES TF SM 1/10W 137R 1%  0603 RoHS,DIG100,ERJ-3EKF1370V,,,2,0.0041,0.0041,0.003882,,28,ELANSR,2989
06-10002-13K3,RES TF 1/10W 13.25K 1% 0603 RoHS,DIG100,RC0603FR-0713K3L,YAG500,Yageo,4,0.0028,0.0031,0.002819,,154,ELANSR,4508
06-10002-14K0,RES TF SM 1/10W 14K 1%  0603 RoHS,DIG100,WR06X1402FTL,WAL500,Walsin Technology,2,0.0021,0.001595,0.001377,,42,ELANSR,903
06-10002-158K,RES TF 1/10W 158K 1% 0603 RoHS,DIG100,CR0603-10W-1583FT,VEN500,Venkel,7,0.00135,0,0.00135,,0,ELANSR,4978
06-10002-15K0,RES TF SM 1/10W 15K0 1%  0603 RoHS,MER100,CR161502F,,,8,0.0012,0.0012,0.001304,,42,ELANSR,3035
06-10002-15K8,RES TF SM 1/10W 15K8 1%  0603 RoHS,SHE107,FRC0603F1582TS,FOJ500,FOJAN,1,0.0007,0,0.0007,,0,ELANSR,0
06-10002-162K,RES TF SM 1/10W 162K 1% 0603 ROHS,MER100,CR161623F,MER500,Meritek,9,0.0012,0.001411,0.001372,,42,ELANSR,8537
06-10002-165K,RES TF 1/10W 165K 1% 0603 RoHS,DIG100,RM06F1653CT,CAL500,Cal-Chip,7,0.00132,0,0.00132,,0,ELANSR,4978
06-10002-175R,,,,,,0,0,0,0,,0,,
06-10002-180K,RES TF SM 1/10W 180K 1% 0603 RoHS,DIG100,RC0603FR-07 180KL,YAG500,Yageo,9,0.0038,0.003309,0.003576,,42,ELANSR,4044
06-10002-182R, RES TF 1/10W 182R 1% 0603 RoHS,DIG100,RC0603FR-07182RL,,,3,0.0017,0.001773,0.001773,,0,ELANSR,31088
06-10002-18K0,"RES,SM,18K,1%,1/10W,0603",DIG100,RC0603FR-0718KL,YAG500,Yageo,1,0.00204,0,0.00204,,0,ELANSR,0
06-10002-191K,RES TF SM 1/10W 191K 1%  0603 RoHS,ARR100,NRC06F1913TRF,NIC500,NIC Components,8,0.0008,0.0008,0.0008,,84,ELANSR,
06-10002-1K00,RES TF SM 1/10W 1K 1%  0603 RoHS,MER100,CR161001F,MER500,Meritek,6,0.0012,0.0012,0.001291,,42,ELANSR,47673
06-10002-1K02,RES SMD 1.02K OHM 1% 1/10W 0603,DIG100,RMCF0603FT1K02,STA500,Stackpole Electronics,7,0.0014,0.0014,0.0014,,0,ELANSR,4271
06-10002-1K30,RES TF 1/10W 1.3K 1% 0603 RoHS,FUT100,RC0603FR-071K3L,YAG500,Yageo,6,0.0011,0.000909,0.0013,,0,ELANSR,16196
06-10002-1K50,RES TF SM 1/10W 1.5K 1%  0603 RoHS,MER100,CR161501F,MER500,Meritek,8,0.00105,0.0009,0.001013,,42,ELANSR,1456
06-10002-1M00,RES TF SM 1/10W 1M 1%  0603 RoHS,MER100,CR161004F,MER500,Meritek,7,0.0012,0.0009,0.001455,,84,ELANSR,60326
06-10002-1M20,RES TF 1/10W 1.2M 1% 0603 RoHS,TTI100,RC0603FR-071M2L,YAG500,Yageo,4,0.0019,0.003,0.002416,,42,ELANSR,10601
06-10002-200K,RES TF SM 1/10W 200K 1%  0603 RoHS,MER100,CR162003F,MER500,Meritek,2,0.0013,0.001013,0.003015,,42,ELANSR,4605
06-10002-200R,RES TF 1/10W 200 1% 0603 RoHS,MER100,CR162000F,MER500,Meritek,2,0.0012,0.0012,0.00124,,70,ELANSR,8472
06-10002-205K,RES TF 1/10W 205K 1% 0603 RoHS,DIG100,311-205KHRTR-ND,,,1,0.0019,0.002962,0.002426,,126,ELANSR,10094
06-10002-20K0,RES TF SM 1/10W  20K 1% 0603 RoHS,MER100,CR162002F,MER500,Meritek,9,0.0037,0.001145,0.001688,,42,ELANSR,9237
06-10002-20K5,RES TF 1/10W 20K5 1% 0603 RoHS,DIG100,RHM20.5KCFTR-ND,,,6,0.0017,0.001539,0.001539,,42,ELANSR,4649
06-10002-210K,RES TF 1/10W 210K 1% 0603 RoHS,DIG100,RC0603FR-07210KL,YAG500,Yageo,2,0.0035,0.0035,0.003444,,126,ELANSR,2121
06-10002-21K5,RES TF SM 1/10W 21K5 1% 0603 ROHS,DIG100,RMCF0603FT21K5,STA500,Stackpole Electronics,8,0.0012,0.001138,0.001176,,42,ELANSR,4615
06-10002-220K,RES TF 1/10W 220K 1% 0603 RoHS,DIG100,311-220KHRTR-ND,,,2,0.0012,0.001445,0.001445,,112,ELANSR,9678
06-10002-220R,RES TF 1/10W 220 1% 0603 RoHS,AVN100,RC0603FR-07220RL,YAG500,Yageo,5,0.0038,0.00133,0.00133,,0,ELANSR,4310
06-10002-22K0,RES TF 1/10W 22K 1% 0603 RoHS,DIG100,RMCF0603FT22K0,STA500,Stackpole Electronics,6,0.00192,0.00192,0.00192,,0,ELANSR,4070
06-10002-22R0,RES TF SM 1/10W 22R 1% 0603 RoHS,DIG100,RMCF0603FT22R0,STA500,Stackpole Electronics,4,0.017,0,0.017,,0,ELANSR,5482
06-10002-23R2,RES TF SM 1/10W 23R2 1%  0603 RoHS,DIG100,ERJ-3EKF23R2V,PAN500,Panasonic,6,0.005,0.001666,0.003543,,77,ELANSR,4116
06-10002-243R,RES TF 1/10W 243R 1% 0603 RoHS,DIG100, 311-243HRTR-ND,YAG500,Yageo,2,0.002,0.002,0.002,,112,ELANSR,3804
06-10002-249K,RES TF SM 1/10W 249K 1%  0603 RoHS,SHE107,0603WAF2493T5E,UNI500,UNI-ROYAL,1,0.001,0,0.001,,0,ELANSR,5000
06-10002-249R,RES TF 1/10W 249 1% 0603 RoHS,DIG100,RMCF0603FT249R,STA500,Stackpole Electronics,6,0.0028,0.0028,0.0028,,0,ELANSR,4897
06-10002-24K9,RES TF SM 1/10W 24K9 1%  0603 RoHS,MER100,CR162492F,MER500,Meritek,2,0.00105,0.00088,0.000981,,0,ELANSR,6293
06-10002-25K5,RES TF 1/10W 25K5 1% 0603 RoHS,ARR100,RC1608F2552CS,SAM500,Samsung Electro-Mechanics,6,0.002,0.002,0.002,,42,ELANSR,4578
06-10002-270R,RES TF 1/10W 270 1% 0603 RoHS,DIG100,RMCF0603FT270R,STA500,Stackpole Electronics,4,0.0012,0.0012,0.0012,,0,ELANSR,1698
06-10002-27K0,RES 27K 1% 1/10W 0603 RoHS,DIG100,RC0603FR-0727KL,YAG500,Yageo,1,0.002,0,0.0009,,0,ELANSR,4480
06-10002-2K00,RES TF SM 1/10W 2K0 1%  0603 RoHS,MER100,CR162001F,MER500,Meritek,8,0.0012,0.0009,0.002646,,56,ELANSR,30325
06-10002-2K20,RES TF SM 2.2K OHM 1% 1/10W 0603 RoHS,DIG100,RC0603FR-072K2L,YAG500,Yageo,1,0.00204,0,0.001569,,0,ELANSR,63019
06-10002-2K21,RES 2.21K 1% 1/10W 0603 RoHS,DIG100,RMCF0603FT2K21,STA500,Stackpole Electronics,2,0.002,0,0.001165,,0,ELANSR,18440
06-10002-2K32,RES TF SM 1/10W 2K32 1%  0603 RoHS,ARR100,NRC06F2321TRF,NIC500,NIC Components,5,0.0008,0.0008,0.0008,,98,ELANSR,0
06-10002-2K40,RES TF SM 2.4K OHM 1% 1/10W 0603 RoHS,DIG100,RC0603FR-072K4L,YAG500,Yageo,1,0.0022,0,0.001764,,0,ELANSR,9830
06-10002-2K70,RES TF 1/10W 2K7 1% 0603 RoHS,AVN100,RC0603FR-072K7L,YAG500,Yageo,4,0.0017,0.001283,0.001907,,0,ELANSR,61628
06-10002-2K80,RES TF SM 1/10W 2.8K 1% 0603 RoHS,DIG100,RC0603FR-072K8L,YAG500,Yageo,4,0.018,0,0.018,,0,ELANSR,5482
06-10002-2M00,RES TF 1/10W 2M 1% 0603 RoHS,MER100,CR162004F,MER500,Meritek,6,0.0012,0.002093,0.001213,,0,ELANSR,12849
06-10002-2M20,RES SMD 2.2M OHM 1% 1/10W 0603,DIG100,ERJ-3EKF2204V,PAN500,Panasonic,2,0.00865,0.00865,0.00865,,75,ELANSR,3960
06-10002-2M21,RES 2.21M 1% 1/10W 0603 RoHS,DIG100,RC0603FR-072M21L,YAG500,Yageo,1,0.0024,0,0.001832,,0,ELANSR,8628
06-10002-2R00,RES TF 1/10W 2R 1% 0603 RoHS,DIG100,RMCF0603FT2R00TR-ND,,,2,0.0012,0.0012,0.0012,,161,ELANSR,3174
06-10002-2R10,"RES,SM,2.1R,1%,1/10W,0603",DIG100,RC0603FR-072R1L,YAG500,Yageo,1,0.0049,0,0.0049,,0,ELANSR,0
06-10002-2R49,RES SMD 2.49 OHM 1% 1/10W 0603 RoHS,DIG100,RC0603FR-072R49L,YAG500,Yageo,1,0.00351,0,0.003903,,0,ELANSR,6972
06-10002-300R,RES TF 1/10W 300 1% 0603 RoHS,DIG100, RMCF0603FT300R,,,3,0.0014,0.0014,0.0014,,0,ELANSR,4843
06-10002-30K0,RES 30K 1% 1/10W 0603 RoHS,DIG100,RC0603FR-0730KL,YAG500,Yageo,1,0.0013,0,0.015,,0,ELANSR,1000
06-10002-30K1,RES TF 1/10W 30K1 1% 0603 RoHS,DIG100,RMCF0603FT30K1,STA500,Stackpole Electronics,8,0.0017,0.013,0.007638,,0,ELANSR,7276
06-10002-31K6,RES TF SM 1/10W 31K6  1%  0603 RoHS,DIG100,311-31.6KHRTR-ND,,,8,0.0015,0.0015,0.001598,,42,ELANSR,2092
06-10002-330R,RES TF 1/10W 330 1% 0603 RoHS,MOU100,WR06X3300FTL,WAL500,Walsin Technology,5,0.001,0,0.001,,0,ELANSR,12044
06-10002-332K,RES TF 1/10W 332K 1% 0603 RoHS,DIG100,RM06F3323CT,CAL500,Cal-Chip,7,0.00168,0,0.00168,,0,ELANSR,4978
06-10002-33K0,RES TF SM 1/10W 33K0 1%  0603 RoHS,DIG100,RMCF0603FT33K0,STA500,Stackpole Electronics,8,0.0022,0.00154,0.00196,,28,ELANSR,4576
06-10002-33K2,RES 33.2K 1% 1/10W 0603 RoHS,DIG100,RK73H1JTTD3322F,KOA500,KOA Speer Electronics,4,0.0026,0,0.0032,,0,ELANSR,0
06-10002-33R0,RES TF 1/10W 33 1% 0603 RoHS,DIG100,RMCF0603FT33R0,STA500,Stackpole Electronics,3,0.0018,0.003135,0.002184,,0,ELANSR,4561
06-10002-348K,RES TF 1/10W 348K 1% 0603 RoHS,DIG100,RMCF0603FT348K,STA500,Stackpole Electronics,6,0.0014,0.0014,0.0014,,0,ELANSR,4990
06-10002-34K8,RES TF 1/10W 34.8K 1% 0603 RoHS,ARR100,NRC06F3482TRF,NIC500,NIC Components,5,0.0008,0.001236,0.001236,,42,ELANSR,8136
06-10002-365R,RES TF SM 1/10W 365R 1%  0603 RoHS,ARR100,NRC06F3650TRF,NIC500,NIC Components,7,0.0008,0.001015,0.001015,,84,ELANSR,5643
06-10002-390R,RES TF SM 1/10W 390R 1%  0603 RoHS,DIG100,RC0603FR-07390RL,YAG500,Yageo,6,0.00171,0.002457,0.002164,,42,ELANSR,8424
06-10002-39K0,RES TF 1/10W 39K 1% 0603 RoHS,DIG100,RC0603FR-0739KL,YAG500,Yageo,6,0.00246,0.002033,0.002235,,0,ELANSR,47797
06-10002-39K2,RES TF 1/10W 39.2K 1% 0603 RoHS,ARR100,RMCF0603FT39K2,STA500,Stackpole Electronics,6,0.001368,0.001368,0.001368,,42,ELANSR,4984
06-10002-3K00,RES TF SM 1/10W 3K0 1%  0603 RoHS,TTI100,CRCW06033K00FKEA,VIS500,Vishay,8,0.0014,0.003452,0.001491,,42,ELANSR,4026
06-10002-3K01,RES TF 1/10W 3.01K 1% 0603 RoHS,FUT100,RC0603FR-073K01L,YAG500,Yageo,3,0.0011,0.001166,0.001166,,0,ELANSR,3581
06-10002-3K30,RES TF 1/10W 3K3 1% 0603 RoHS,DIG100, RC0603FR-073K3L,,,2,0.0014,0.002,0.003127,,0,ELANSR,7418
06-10002-3K32,RES TF SM 1/10W 3K32 1%  0603 RoHS,TTI100,RC0603FR-073K32L,YAG500,Yageo,7,0.0013,0.0013,0.001301,,42,ELANSR,4303
06-10002-3K40,"RES,SM,3.4K,1%,1/10W,0603",DIG100,RT0603FRE073K4L,YAG500,Yageo,1,0.0065,0,0.0065,,0,ELANSR,0
06-10002-3K48,RES TF SM 1/10W 3K48 1%  0603 RoHS,MER100,CR163481F,,,9,0.0012,0.001335,0.001335,,81,ELANSR,0
06-10002-3K83,RES 3.83K OHM 1/10W 1% 0603 RoHS,DIG100,RMCF0603FT3K83,STA500,Stackpole Electronics,2,0.0043,0,0.0007,,0,ELANSR,4480
06-10002-40K2,RES TF SM 1/10W 40K2 1% 0603 RoHS,DIG100,RMCF0603FT40K2TR-ND,,,8,0.0012,0.000882,0.000912,,42,ELANSR,58990
06-10002-430K,RES TF SM 430K OHM 1% 1/10W 0603 RoHS,DIG100,RC0603FR-07430KL,YAG500,Yageo,1,0.002,0,0.002,,0,ELANSR,4950
06-10002-43K0,RES TF 1/10W 43K 1% 0603 RoHS,DIG100,RMCF0603FT43K0TR-ND,,,3,0.0012,0.0012,0.0012,,0,ELANSR,3104
06-10002-45K3,RES TF SM 1/10W 45.3K 1% 0603 RoHS,DIG100,RMCF0603FT45K3,STA500,Stackpole Electronics,4,0.0097,0,0.0097,,0,ELANSR,5960
06-10002-470K,RES TF 1/10W 470K 1% 0603 RoHS,DIG100,RC0603FR-07470KL,YAG500,Yageo,3,0.002,0.002,0.002,,113,ELANSR,6718
06-10002-470R,RES TF SM 1/10W 470 1% 0603 RoHS,MER100,CR164700F,MER500,Meritek,8,0.0013,0.001505,0.001542,,84,ELANSR,31092
06-10002-475K,RES TF SM 1/10W 475K 1%  0603 RoHS,ARR100,NRC06F4753TRF,NIC500,NIC Components,6,0.011,0.011,0.011,,84,ELANSR,0
06-10002-47K0,RES TF SM 1/10W 47K 1%  0603 RoHS,MER100,CR164702F,MER500,Meritek,7,0.00105,0.001075,0.000959,,112,ELANSR,21537
06-10002-47R0,RES TF 1/10W 47R 1% 0603 RoHS,MER100,CR1647R0F,MER500,Meritek,5,0.0012,0.002143,0.001557,,294,ELANSR,5003
06-10002-49K9,RES TF SM 1/10W 49K9 1% 0603 RoHS,DIG100,RC0603FR-0749K9L,YAG500,Yageo,7,0.0019,0.00122,0.001455,,84,ELANSR,46689
06-10002-49R9,RES TF SM 1/10W 49.9 1% 0603 RoHS,SHE107,FRC0603F49R9TS,FOJ500,FOJAN,1,0.0006,0,0.0006,,0,ELANSR,0
06-10002-4K02,RES TF SM 1/10W 4.02K 1% 0603 RoHS,MER100,CR164021F,MER500,Meritek,7,0.00105,0.001145,0.001033,,42,ELANSR,28672
06-10002-4K30,RES TF 1/10W 4.25K 1% 0603 RoHS,DIG100,311-4.30KHRTR-ND?,,,3,0.0024,0.0024,0.0024,,0,ELANSR,9400
06-10002-4K70,RES TF SM 1/10W 4K7 1%  0603 RoHS,MER100,CR164701F,,,6,0.0012,0.001001,0.001236,,42,ELANSR,21276
06-10002-4K75,RES TF SM 1/10W 4K75 1%  0603 RoHS,DIG100,RC0603FR-074K75L,YAG500,Yageo,7,0.002,0.002,0.002008,,81,ELANSR,12953
06-10002-4K87,RES SMD 4.87K OHM 1% 1/10W 0603,DIG100,RMCF0603FT4K87,STA500,Stackpole Electronics,9,0.0014,0.0014,0.0014,,0,ELANSR,4306
06-10002-4K99,RES TF SM 1/10W 4K99 1%  0603 RoHS,DIG100,311-4.99KHRTR-ND,,,7,0.0012,0.001937,0.001763,,56,ELANSR,31904
06-10002-4R42,RES TF 1/10W 4.42R 1% 0603 RoHS,DIG100,RC0603FR-074R42L,YAG500,Yageo,2,0.0064,0.0064,0.0064,,0,ELANSR,180
06-10002-4R70,RES 4.7 OHM 1% 1/10W 0603,DIG100,CRCW06034R70FNEA,VIS500,Vishay,1,0.008,0,0.01685,,0,ELANSR,5475
06-10002-4R99,RES 4.99 OHM 1% 1/10W 0603 RoHS,DIG100,RMCF0603FT4R99,STA500,Stackpole Electronics,1,0.0026,0,0.0026,,0,ELANSR,190
06-10002-50R0,RES TF 1/10W 50R 1PCT 0603,DIG100,CRCW060350R0FKEA,VIS500,Vishay,1,0.0575,0.009,0.014283,,0,ELANSR,2500
06-10002-51K0,RES TF SM 1/10W  51K 1% 0603 ROHS,DIG100,RMCF0603FT51K0,STA500,Stackpole Electronics,7,0.00233,0.001233,0.002253,,28,ELANSR,5788
06-10002-51K1,RES TF 1/10W 51K1 1% 0603 RoHS,MER100,CR165112F,,,7,0.0012,0.000944,0.001102,,42,ELANSR,4916
06-10002-51R0,RES TF SM 1/10W 51R0 1% 0603 RoHS,DIG100,311-51.0HRTR-ND,,,8,0.000879853,0.00088,0.000883,,42,ELANSR,36280
06-10002-51R1,RES TF SM 1/10W 51R1 1% 0603 RoHS,DIG100,311-51.1HRTR-ND,,,9,0.0012,0.002,0.001456,,42,ELANSR,5196
06-10002-53K6,RES TF SM 1/10W 53.6K 1% 0603 RoHS,SHE107,0603WAF5362T5E,UNI500,UNI-ROYAL,1,0.0009,0,0.001,,0,ELANSR,0
06-10002-54K9,RES TF 1/10W 54.9K 1% 0603 RoHS,DIG100,RC0603FR-0754K9L,YAG500,Yageo,3,0.0028,0.002497,0.002497,,112,ELANSR,2257
06-10002-56K0,RES TF 1/10W 56K 1% 0603 RoHS,DIG100,1276-4816-2-ND,,,7,0.00962,0.00962,0.00962,,42,ELANSR,0
06-10002-590R,RES TF 1/10W 590R 1% 0603 RoHS,DIG100,RMCF0603FT590R,STA500,Stackpole Electronics,3,0.0028,0.0028,0.0028,,0,ELANSR,918
06-10002-5K10,RES TF 1/10W 5.1K 1% 0603 RoHS,MER100,CR165101F,MER500,Meritek,5,0.0012,0.003932,0.001637,,0,ELANSR,7790
06-10002-5K36,RES TF 1/10W 5.36K 1% 0603 RoHS,DIG100,RMCF0603FT5K36,STA500,Stackpole Electronics,4,0.0008,0.0008,0.0008,,98,ELANSR,4868
06-10002-5K49,RES SMD 5.49K OHM 1% 1/10W 0603 RoHS,DIG100,RMCF0603FT5K49,STA500,Stackpole Electronics,2,0.0017,0,0.001416,,0,ELANSR,9480
06-10002-60R4,RES TF SM 1/10W 60R4 1% 0603 RoHS,DIG100,RM06F60R4CT,CAL500,Cal-Chip,5,0.00132,0.00132,0.00132,,0,ELANSR,4950
06-10002-61R9,RES 61.9R 1% 1/10W 0603,DIG100,RK73H1JLTD61R9F,CAL500,Cal-Chip,1,0.0015,0,0.00132,,0,ELANSR,0
06-10002-634K,RES TF 1/10W 634K 1% 0603 RoHS,DIG100,ERJ-3EKF6343V,PAN500,Panasonic,5,0.0035,0.0035,0.0035,,0,ELANSR,4966
06-10002-68R0,RES SMD 68 OHM 1% 1/10W 0603,DIG100,RC0603FR-0768RL,YAG500,Yageo,1,0.0012,0.0012,0.0012,,0,ELANSR,3953
06-10002-6K20,RES TF 1/10W 6.2K 1% 0603 RoHS,DIG100,RMCF0603FT6K20,STA500,Stackpole Electronics,3,0.0017,0,0.0013,,0,ELANSR,68
06-10002-6K34,RES 6.34K OHM 1/10W 1% 0603  RoHS,DIG100,RMCF0603FT6K34,STA500,Stackpole Electronics,2,0.0017,0,0.001227,,0,ELANSR,9480
06-10002-6K49,RES TF 1/10W  6K49 1% 0603 RoHS,ARR100,NRC06F6491TRF,NIC500,NIC Components,7,0.0017,0.001211,0.001456,,84,ELANSR,9441
06-10002-6K65,RES TF 1/10W 6.65K 1% 0603 RoHS,DIG100,RM06F6651CT,CAL500,Cal-Chip,3,0.00132,0,0.0013,,0,ELANSR,70
06-10002-6K80,RES TF 1/10W 6.8K 1% 0603 RoHS,DIG100,RC0603FR-076K8L,YAG500,Yageo,8,0.00204,0.001858,0.00205,,0,ELANSR,40042
06-10002-6M98,RES TF 1/10W 6M98 1% 0603 RoHS,DIG100,CRCW06036M98FKEA,VIS500,Vishay,1,0.0056,0.004462,0.0053,,42,ELANSR,2623
06-10002-6R20,RES TF SM 1/10W 6R2 1%  0603 RoHS,MER100,CR166R20F,MER500,Meritek,8,0.0012,0.0012,0.001209,,84,ELANSR,8980
06-10002-715R,RES TF SM 715 OHM 1% 1/10W 0603 RoHS,DIG100,ERJ-3EKF7150V,PAN500,Panasonic,4,0.0047,0,0.004761,,0,ELANSR,43887
06-10002-75R0,RES TF 1/10W 75R 1% 0603 RoHS,DIG100,RM06F75R0CT,CAL500,Cal-Chip,5,0.00132,0.00132,0.00132,,0,ELANSR,3445
06-10002-78K7,RES TF 1/10W 78K7 1% 0603 RoHS,DIG100,RMCF0603FT78K7,,,4,0.0012,0.0012,0.0012,,151,ELANSR,3265
06-10002-7K50,RES TF 1/10W 7.5K 1% 0603 RoHS,DIG100,?311-7.50KHRTR-ND?,,,3,0.0024,0.0024,0.0024,,0,ELANSR,7900
06-10002-820K,RES TF 1/10W 820K 1% 0603,MER100,CR168203F,,,5,0.0012,0.0012,0.001252,,0,ELANSR,6597
06-10002-82K0,RES TF SM 82K OHM 1% 1/10W 0603 RoHS,TTI100,06-10002-82K0,,,1,0.0023,0,0.001755,,0,ELANSR,9910
06-10002-82R5,RES 82.5R 1% 1/10W 0603 RoHS,DIG100,RMCF0603FT82R5,STA500,Stackpole Electronics,1,0.0017,0,0.0017,,0,ELANSR,5000
06-10002-84R5,RES TF 1/10W 84R5 1% 0603 RoHS,DIG100,RM06F84R5CT,CAL500,Cal-Chip,5,0.00132,0.00132,0.00132,,0,ELANSR,3462
06-10002-8K20,RES TF SM 1/10W 8K2 1%  0603 RoHS,DIG100,311-8.20KHRTR-ND,,,7,0.0008,0.0008,0.0008,,84,ELANSR,0
06-10002-8K87,RES TF 1/10W 8.87K 1% 0603 RoHS,DIG100,311-8.87KHRTR-ND,,,3,0.002,0.001645,0.001645,,151,ELANSR,1962
06-10002-90K9,RES 90.9K 1% 1/10W 0603 RoHS,DIG100,RC0603FR-0790K9L,YAG500,Yageo,1,0.00134,0,0.001227,,0,ELANSR,9480
06-10002-953K,RES TF 1/10W 953K 1% 0603 RoHS,DIG100,2019-RK73H1JTTD9533FTR-ND,,,5,0.0017,0.0017,0.0017,,42,ELANSR,2546
06-10003-100K,NRFND RES TF SM 1/16W 100K 5%  0603 RoHS,,,,,0,0.0009,0.0009,0.0009,,42,ELANSR,
06-10003-100R,NRFND RES TF SM 1/16W 100R 5%  0603 RoHS,,,,,0,0.0009,0.0009,0.0009,,0,ELANSR,
06-10003-10K0,NRFND RES TF SM 1/16W 10K 5%  0603 RoHS,,,,,0,0.0009,0.0009,0.0009,,0,ELANSR,
06-10003-10R0,NRFND RES TF SM 1/16W 10R 5% 0603 RoHS,,,,,0,0.0009,0.0009,0.0009,,0,ELANSR,
06-10003-1K00,NRFND  RES TF SM 1/16W 1K 5% 0603 RoHS,,,,,0,0.0009,0.0009,0.0009,,0,ELANSR,
06-10003-1M00,NRFND RES TF SM 1/16W 1M 5% 0603 RoHS,,,,,0,0.0009,0.0009,0.0009,,0,ELANSR,
06-10003-20K0,NRFND RES TF SM 1/16W 20K 5% 0603 RoHS,,,,,0,0.0009,0.0009,0.0009,,0,ELANSR,
06-10003-2K00,NRFND RES TF SM 1/16W 2K 5% 0603 RoHS,,,,,0,0.0009,0.0009,0.0009,,0,ELANSR,
06-10003-3K30,NRFND RES TF SM 1/16W 3K3 5% 0603 RoHS,,,,,0,0.0009,0.0009,0.0009,,0,ELANSR,
06-10003-470R,NRFND RES TF SM 1/16W 470R 5% 0603 RoHS,,,,,0,0.0009,0.0009,0.0009,,0,ELANSR,
06-10003-4K70,NRFND RES TF SM 1/16W 4K7 5% 0603 RoHS,,,,,0,0.0009,0.0009,0.0009,,0,ELANSR,
06-10004-0R00,RES TF SM 1/10W 0R 0% 0603 RoHS,MER100,CR160000F,,,7,0.0012,0.0009,0.00125,,98,ELANSR,45679
06-10004-100K,RES TF SM 1/10W 100K 5% 0603 RoHS,MER100,CR16104J,MER500,Meritek,8,0.00105,0.0007,0.000788,,84,ELANSR,40884
06-10004-100R,RES TF SM 1/10W 100R 5% 0603 RoHS,MER100,CR16101J,MER500,Meritek,9,0.0012,0.0007,0.000955,,42,ELANSR,10780
06-10004-10K0,RES TF SM 1/10W 10K 5% 0603 RoHS,MER100,CR16103J,MER500,Meritek,10,0.0008,0.0007,0.000833,,108,ELANSR,15668
06-10004-10R0,RES TF SM 1/10W 10R 5% 0603 RoHS,MER100,CR16100J,,,8,0.0008,0.0007,0.000778,,77,ELANSR,6197
06-10004-120R,RES TF SM 1/10W 120R 5% 0603 RoHS,ARR100,NRC06J121TRF,NIC500,NIC Components,5,0.0009,0.0009,0.0009,,42,ELANSR,0
06-10004-12K0,RES TF SM 1/10W 12K 5% 0603 RoHS,DIG100,RMCF0603JT12K0,STA500,Stackpole Electronics,3,0.0016,0.002959,0.001837,,0,ELANSR,3806
06-10004-150R,RES TF 1/10W 150 5% 0603 RoHS,ARR100,NRC06J151TRF,NIC500,NIC Components,4,0.0016,0.0016,0.0016,,0,ELANSR,4717
06-10004-15K0,RES TF 1/10W 15K 5% 0603 RoHS,DIG100,RC0603JR-0715KL,YAG500,Yageo,4,0.0017,0.002303,0.001798,,84,ELANSR,1466
